datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,1.1611868920257309,2
2010-03-08 01:00:00,1.1165951649850836,2
2010-03-08 02:00:00,1.2714797704650351,2
2010-03-08 03:00:00,1.2800074933548657,2
2010-03-08 04:00:00,1.33320971044843,2
2010-03-08 05:00:00,1.2588284774043097,2
2010-03-08 06:00:00,1.1657237651798038,2
2010-03-08 07:00:00,1.166132259122182,2
2010-03-08 08:00:00,1.1319001172888066,2
2010-03-08 09:00:00,1.1870682746318364,2
2010-03-08 10:00:00,1.3841097272274538,2
2010-03-08 11:00:00,1.306384516862985,2
2010-03-08 12:00:00,1.2660254481845312,2
2010-03-08 13:00:00,1.2842590542215468,2
2010-03-08 14:00:00,1.1992826834594137,2
2010-03-08 15:00:00,1.116161323748089,2
2010-03-08 16:00:00,1.2745605896038614,2
2010-03-08 17:00:00,1.1042714025926028,2
2010-03-08 18:00:00,0.9987465600883718,2
2010-03-08 19:00:00,1.0401360594421487,2
2010-03-08 20:00:00,0.9194995392555274,2
2010-03-08 21:00:00,0.9887927996742636,2
2010-03-08 22:00:00,1.0220735980241151,2
2010-03-08 23:00:00,1.1561817038041027,2
2010-03-09 00:00:00,0.7751604808492187,2
2010-03-09 01:00:00,0.9251757848955402,2
2010-03-09 02:00:00,1.024175371103143,2
2010-03-09 03:00:00,0.9329474611947433,2
2010-03-09 04:00:00,0.9875804278993833,2
2010-03-09 05:00:00,1.0120491631726387,2
2010-03-09 06:00:00,1.0920140074306468,2
2010-03-09 07:00:00,1.10203079412848,2
2010-03-09 08:00:00,1.0473690180737691,2
2010-03-09 09:00:00,1.0179099643431673,2
2010-03-09 10:00:00,1.040828431020476,2
2010-03-09 11:00:00,1.1761983323430267,2
2010-03-09 12:00:00,0.9472320691718898,2
2010-03-09 13:00:00,1.050530562910666,2
2010-03-09 14:00:00,1.0996371391847457,2
2010-03-09 15:00:00,1.102962176710452,2
2010-03-09 16:00:00,1.003353171866419,2
2010-03-09 17:00:00,0.9912028377355467,2
2010-03-09 18:00:00,1.0011662980419311,2
2010-03-09 19:00:00,0.950506268467146,2
2010-03-09 20:00:00,0.8704257618786904,2
2010-03-09 21:00:00,0.8668673392390682,2
2010-03-09 22:00:00,0.8866391095814999,2
2010-03-09 23:00:00,0.9415947724063203,2
2010-03-10 00:00:00,0.7653709817711798,2
2010-03-10 01:00:00,0.8269851068999623,2
2010-03-10 02:00:00,0.9459971123801271,2
2010-03-10 03:00:00,1.0764446168989208,2
2010-03-10 04:00:00,1.0535754858396993,2
2010-03-10 05:00:00,1.053774552786276,2
2010-03-10 06:00:00,1.0812552205225376,2
2010-03-10 07:00:00,1.1348054312764768,2
2010-03-10 08:00:00,1.2839519106096817,2
2010-03-10 09:00:00,1.208594741040525,2
2010-03-10 10:00:00,1.2390489046758582,2
2010-03-10 11:00:00,1.3019740861244127,2
2010-03-10 12:00:00,1.1342608861319445,2
2010-03-10 13:00:00,1.168343031607438,2
2010-03-10 14:00:00,1.0841272377153401,2
2010-03-10 15:00:00,1.055627575099169,2
2010-03-10 16:00:00,1.0407550152147045,2
2010-03-10 17:00:00,0.8516087834393642,2
2010-03-10 18:00:00,0.7960245663102674,2
2010-03-10 19:00:00,0.679771152242307,2
2010-03-10 20:00:00,0.6982462249059458,2
2010-03-10 21:00:00,0.6861772372628512,2
2010-03-10 22:00:00,0.7994582795759542,2
2010-03-10 23:00:00,0.7887034966265997,2
2010-03-11 00:00:00,0.8596922777316417,2
2010-03-11 01:00:00,0.8170324003789187,2
2010-03-11 02:00:00,0.8958229719867082,2
2010-03-11 03:00:00,1.0422014047269368,2
2010-03-11 04:00:00,1.1640065372080037,2
2010-03-11 05:00:00,1.1364607062265915,2
2010-03-11 06:00:00,1.2255970082209262,2
2010-03-11 07:00:00,1.205175762927669,2
2010-03-11 08:00:00,1.1578796309272708,2
2010-03-11 09:00:00,1.1972098085969596,2
2010-03-11 10:00:00,1.2954453787039788,2
2010-03-11 11:00:00,1.5450291771272342,2
2010-03-11 12:00:00,1.3648096520025335,2
2010-03-11 13:00:00,1.1230082898345088,2
2010-03-11 14:00:00,1.1821164190940607,2
2010-03-11 15:00:00,0.9984426926149963,2
2010-03-11 16:00:00,1.0823374058690498,2
2010-03-11 17:00:00,0.9426831416066515,2
