datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,124.87868003355054,2
2010-03-08 01:00:00,122.95507496578851,2
2010-03-08 02:00:00,122.10927301840114,2
2010-03-08 03:00:00,122.10338372381254,2
2010-03-08 04:00:00,121.57470472884981,2
2010-03-08 05:00:00,122.52177566876334,2
2010-03-08 06:00:00,124.36647779764098,2
2010-03-08 07:00:00,128.95062458497867,2
2010-03-08 08:00:00,137.15712658420486,2
2010-03-08 09:00:00,147.86052595848523,2
2010-03-08 10:00:00,154.19287683510348,2
2010-03-08 11:00:00,157.3883504234954,2
2010-03-08 12:00:00,159.51545093295113,2
2010-03-08 13:00:00,158.80094320291502,2
2010-03-08 14:00:00,158.1191510456335,2
2010-03-08 15:00:00,157.681837727953,2
2010-03-08 16:00:00,153.31395927104674,2
2010-03-08 17:00:00,146.44698467703293,2
2010-03-08 18:00:00,138.95239394603618,2
2010-03-08 19:00:00,131.1553208210015,2
2010-03-08 20:00:00,128.00023123890955,2
2010-03-08 21:00:00,127.05006966283503,2
2010-03-08 22:00:00,124.62766425373675,2
2010-03-08 23:00:00,125.3229011319254,2
2010-03-09 00:00:00,120.40535853478644,2
2010-03-09 01:00:00,120.83411278192068,2
2010-03-09 02:00:00,122.07275766063934,2
2010-03-09 03:00:00,122.48748452075124,2
2010-03-09 04:00:00,123.54654585790713,2
2010-03-09 05:00:00,123.68882661996568,2
2010-03-09 06:00:00,124.56057601963794,2
2010-03-09 07:00:00,126.41657150645199,2
2010-03-09 08:00:00,129.245452421803,2
2010-03-09 09:00:00,136.48698015717179,2
2010-03-09 10:00:00,141.55797560620516,2
2010-03-09 11:00:00,140.6744083941859,2
2010-03-09 12:00:00,143.13934215031236,2
2010-03-09 13:00:00,140.54337407835993,2
2010-03-09 14:00:00,139.62840987962613,2
2010-03-09 15:00:00,139.9229842150765,2
2010-03-09 16:00:00,136.8015008543837,2
2010-03-09 17:00:00,132.83976565384836,2
2010-03-09 18:00:00,128.47523347627404,2
2010-03-09 19:00:00,124.97086538071207,2
2010-03-09 20:00:00,123.7304028775773,2
2010-03-09 21:00:00,122.18025502070184,2
2010-03-09 22:00:00,121.64829446488032,2
2010-03-09 23:00:00,121.43821685890757,2
2010-03-10 00:00:00,110.89105594166426,2
2010-03-10 01:00:00,111.74194871185188,2
2010-03-10 02:00:00,111.58366163686897,2
2010-03-10 03:00:00,112.42943833183892,2
