datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,11.129541487468067,2
2010-03-08 01:00:00,10.53209633904713,2
2010-03-08 02:00:00,10.842327122859722,2
2010-03-08 03:00:00,11.504666857698894,2
2010-03-08 04:00:00,11.570855276939401,2
2010-03-08 05:00:00,10.967229332690366,2
2010-03-08 06:00:00,10.85551999680234,2
2010-03-08 07:00:00,11.74798421388292,2
2010-03-08 08:00:00,14.323515006556889,2
2010-03-08 09:00:00,15.311559168095279,2
2010-03-08 10:00:00,16.030156620979348,2
2010-03-08 11:00:00,14.960451338297446,2
2010-03-08 12:00:00,13.26964472931041,2
2010-03-08 13:00:00,13.323173022717569,2
2010-03-08 14:00:00,12.055022275068032,2
2010-03-08 15:00:00,11.43933672067927,2
2010-03-08 16:00:00,10.462779998546223,2
2010-03-08 17:00:00,8.257423625345153,2
2010-03-08 18:00:00,6.808418002519921,2
2010-03-08 19:00:00,7.131070754779293,2
2010-03-08 20:00:00,8.01515366435232,2
2010-03-08 21:00:00,9.629266194721973,2
2010-03-08 22:00:00,9.846947030810663,2
2010-03-08 23:00:00,9.62995175033688,2
2010-03-09 00:00:00,6.9480442409017,2
2010-03-09 01:00:00,6.470199407971032,2
2010-03-09 02:00:00,7.77365980787497,2
2010-03-09 03:00:00,8.183899807317976,2
2010-03-09 04:00:00,8.518580483982511,2
2010-03-09 05:00:00,8.89951460792174,2
2010-03-09 06:00:00,9.897416583323958,2
2010-03-09 07:00:00,10.958729989442611,2
2010-03-09 08:00:00,13.265635708816067,2
2010-03-09 09:00:00,13.583884407072599,2
2010-03-09 10:00:00,14.377300329182972,2
2010-03-09 11:00:00,14.02014358773291,2
2010-03-09 12:00:00,12.950292115766178,2
2010-03-09 13:00:00,12.364575960676165,2
2010-03-09 14:00:00,12.341669243360624,2
2010-03-09 15:00:00,13.096983613042639,2
2010-03-09 16:00:00,11.672183178299212,2
2010-03-09 17:00:00,8.785665707414921,2
2010-03-09 18:00:00,7.642311487830323,2
2010-03-09 19:00:00,6.885461049200888,2
2010-03-09 20:00:00,7.76455051799594,2
2010-03-09 21:00:00,8.3224051993492,2
2010-03-09 22:00:00,8.628995387393307,2
2010-03-09 23:00:00,8.297772427965514,2
2010-03-10 00:00:00,10.373812943876661,2
2010-03-10 01:00:00,9.123364856078439,2
2010-03-10 02:00:00,8.461353611468965,2
