datetime,equipment_load_kwh
2010-03-01 00:00:00,166.3
2010-03-01 01:00:00,160.2
2010-03-01 02:00:00,161.3
2010-03-01 03:00:00,158.1
2010-03-01 04:00:00,158.6
2010-03-01 05:00:00,160.4
2010-03-01 06:00:00,168.9
2010-03-01 07:00:00,169.6
2010-03-01 08:00:00,180.7
2010-03-01 09:00:00,242.3
2010-03-01 10:00:00,250.3
2010-03-01 11:00:00,270.0
2010-03-01 12:00:00,278.5
2010-03-01 13:00:00,271.4
2010-03-01 14:00:00,260.0
2010-03-01 15:00:00,260.0
2010-03-01 16:00:00,259.7
2010-03-01 17:00:00,249.5
2010-03-01 18:00:00,240.5
2010-03-01 19:00:00,218.3
2010-03-01 20:00:00,198.6
2010-03-01 21:00:00,184.1
2010-03-01 22:00:00,182.7
2010-03-01 23:00:00,177.7
2010-03-02 00:00:00,178.7
2010-03-02 01:00:00,175.0
2010-03-02 02:00:00,169.3
2010-03-02 03:00:00,170.3
2010-03-02 04:00:00,170.6
2010-03-02 05:00:00,169.9
2010-03-02 06:00:00,174.6
2010-03-02 07:00:00,174.6
2010-03-02 08:00:00,193.0
2010-03-02 09:00:00,243.0
2010-03-02 10:00:00,259.9
2010-03-02 11:00:00,270.2
2010-03-02 12:00:00,278.9
2010-03-02 13:00:00,282.4
2010-03-02 14:00:00,286.3
2010-03-02 15:00:00,285.2
2010-03-02 16:00:00,277.5
2010-03-02 17:00:00,263.1
2010-03-02 18:00:00,244.8
2010-03-02 19:00:00,222.6
2010-03-02 20:00:00,203.8
2010-03-02 21:00:00,185.3
2010-03-02 22:00:00,182.5
2010-03-02 23:00:00,180.7
2010-03-03 00:00:00,181.7
2010-03-03 01:00:00,179.0
2010-03-03 02:00:00,177.8
2010-03-03 03:00:00,179.5
2010-03-03 04:00:00,177.6
2010-03-03 05:00:00,177.5
2010-03-03 06:00:00,183.8
2010-03-03 07:00:00,183.4
2010-03-03 08:00:00,203.2
2010-03-03 09:00:00,239.4
2010-03-03 10:00:00,268.4
2010-03-03 11:00:00,279.4
2010-03-03 12:00:00,284.1
2010-03-03 13:00:00,282.6
2010-03-03 14:00:00,285.5
2010-03-03 15:00:00,285.7
2010-03-03 16:00:00,286.5
2010-03-03 17:00:00,265.5
2010-03-03 18:00:00,248.9
2010-03-03 19:00:00,227.8
2010-03-03 20:00:00,207.8
2010-03-03 21:00:00,191.9
2010-03-03 22:00:00,189.4
2010-03-03 23:00:00,186.2
2010-03-04 00:00:00,180.4
2010-03-04 01:00:00,179.5
2010-03-04 02:00:00,180.6
2010-03-04 03:00:00,178.7
2010-03-04 04:00:00,176.8
2010-03-04 05:00:00,179.1
2010-03-04 06:00:00,184.6
2010-03-04 07:00:00,185.2
2010-03-04 08:00:00,196.8
2010-03-04 09:00:00,234.6
2010-03-04 10:00:00,258.1
2010-03-04 11:00:00,270.8
2010-03-04 12:00:00,281.0
2010-03-04 13:00:00,273.7
2010-03-04 14:00:00,271.6
2010-03-04 15:00:00,268.6
2010-03-04 16:00:00,269.5
2010-03-04 17:00:00,255.5
2010-03-04 18:00:00,243.3
2010-03-04 19:00:00,227.2
2010-03-04 20:00:00,208.7
2010-03-04 21:00:00,189.8
2010-03-04 22:00:00,182.3
2010-03-04 23:00:00,178.8
2010-03-05 00:00:00,178.7
2010-03-05 01:00:00,175.4
2010-03-05 02:00:00,172.2
2010-03-05 03:00:00,173.4
2010-03-05 04:00:00,172.2
2010-03-05 05:00:00,172.0
2010-03-05 06:00:00,178.0
2010-03-05 07:00:00,179.9
2010-03-05 08:00:00,194.1
2010-03-05 09:00:00,238.4
2010-03-05 10:00:00,260.6
2010-03-05 11:00:00,272.7
2010-03-05 12:00:00,277.4
2010-03-05 13:00:00,272.2
2010-03-05 14:00:00,261.4
2010-03-05 15:00:00,264.7
2010-03-05 16:00:00,263.9
2010-03-05 17:00:00,250.1
2010-03-05 18:00:00,233.8
2010-03-05 19:00:00,213.8
2010-03-05 20:00:00,193.8
2010-03-05 21:00:00,178.7
2010-03-05 22:00:00,175.8
2010-03-05 23:00:00,173.9
2010-03-06 00:00:00,171.6
2010-03-06 01:00:00,171.9
2010-03-06 02:00:00,170.9
2010-03-06 03:00:00,167.1
2010-03-06 04:00:00,168.6
2010-03-06 05:00:00,168.6
2010-03-06 06:00:00,170.3
2010-03-06 07:00:00,164.0
2010-03-06 08:00:00,169.3
2010-03-06 09:00:00,168.6
2010-03-06 10:00:00,174.9
2010-03-06 11:00:00,182.5
2010-03-06 12:00:00,186.6
2010-03-06 13:00:00,190.1
2010-03-06 14:00:00,192.2
2010-03-06 15:00:00,193.7
2010-03-06 16:00:00,186.4
2010-03-06 17:00:00,177.6
2010-03-06 18:00:00,183.7
2010-03-06 19:00:00,183.0
2010-03-06 20:00:00,178.3
2010-03-06 21:00:00,176.3
2010-03-06 22:00:00,174.0
2010-03-06 23:00:00,175.1
2010-03-07 00:00:00,174.8
2010-03-07 01:00:00,171.3
2010-03-07 02:00:00,172.5
2010-03-07 03:00:00,172.0
2010-03-07 04:00:00,169.3
2010-03-07 05:00:00,172.4
2010-03-07 06:00:00,170.9
2010-03-07 07:00:00,166.4
2010-03-07 08:00:00,169.3
2010-03-07 09:00:00,170.0
2010-03-07 10:00:00,177.5
2010-03-07 11:00:00,185.6
2010-03-07 12:00:00,188.0
2010-03-07 13:00:00,191.2
2010-03-07 14:00:00,191.1
2010-03-07 15:00:00,194.3
2010-03-07 16:00:00,187.7
2010-03-07 17:00:00,177.9
2010-03-07 18:00:00,180.2
2010-03-07 19:00:00,183.5
2010-03-07 20:00:00,183.3
2010-03-07 21:00:00,181.1
2010-03-07 22:00:00,176.6
2010-03-07 23:00:00,177.2
2010-03-08 00:00:00,173.2
2010-03-08 01:00:00,172.2
2010-03-08 02:00:00,167.6
2010-03-08 03:00:00,169.6
2010-03-08 04:00:00,166.0
2010-03-08 05:00:00,168.6
2010-03-08 06:00:00,174.4
2010-03-08 07:00:00,176.5
2010-03-08 08:00:00,195.6
2010-03-08 09:00:00,243.3
2010-03-08 10:00:00,254.4
2010-03-08 11:00:00,264.5
2010-03-08 12:00:00,273.3
2010-03-08 13:00:00,266.7
2010-03-08 14:00:00,259.7
2010-03-08 15:00:00,261.5
2010-03-08 16:00:00,258.0
2010-03-08 17:00:00,247.0
2010-03-08 18:00:00,232.2
2010-03-08 19:00:00,213.3
2010-03-08 20:00:00,198.9
2010-03-08 21:00:00,188.4
2010-03-08 22:00:00,183.4
2010-03-08 23:00:00,181.6
2010-03-09 00:00:00,179.5
2010-03-09 01:00:00,176.3
2010-03-09 02:00:00,170.3
2010-03-09 03:00:00,171.8
2010-03-09 04:00:00,171.8
2010-03-09 05:00:00,172.2
2010-03-09 06:00:00,174.2
2010-03-09 07:00:00,172.5
2010-03-09 08:00:00,195.4
2010-03-09 09:00:00,237.3
2010-03-09 10:00:00,255.2
2010-03-09 11:00:00,269.4
2010-03-09 12:00:00,271.6
2010-03-09 13:00:00,262.6
2010-03-09 14:00:00,257.0
2010-03-09 15:00:00,253.3
2010-03-09 16:00:00,250.6
2010-03-09 17:00:00,242.6
2010-03-09 18:00:00,224.2
2010-03-09 19:00:00,206.0
2010-03-09 20:00:00,190.6
2010-03-09 21:00:00,179.4
2010-03-09 22:00:00,177.9
2010-03-09 23:00:00,174.3
2010-03-10 00:00:00,172.5
2010-03-10 01:00:00,170.5
2010-03-10 02:00:00,167.7
2010-03-10 03:00:00,167.6
2010-03-10 04:00:00,167.6
2010-03-10 05:00:00,168.8
2010-03-10 06:00:00,169.9
2010-03-10 07:00:00,166.4
2010-03-10 08:00:00,182.6
2010-03-10 09:00:00,229.6
2010-03-10 10:00:00,251.1
2010-03-10 11:00:00,262.6
2010-03-10 12:00:00,269.5
2010-03-10 13:00:00,259.1
2010-03-10 14:00:00,251.9
2010-03-10 15:00:00,250.8
2010-03-10 16:00:00,276.1
2010-03-10 17:00:00,254.5
2010-03-10 18:00:00,236.6
2010-03-10 19:00:00,211.6
2010-03-10 20:00:00,199.7
2010-03-10 21:00:00,188.1
2010-03-10 22:00:00,179.8
2010-03-10 23:00:00,175.8
2010-03-11 00:00:00,176.3
2010-03-11 01:00:00,174.3
2010-03-11 02:00:00,173.5
2010-03-11 03:00:00,169.6
2010-03-11 04:00:00,171.3
2010-03-11 05:00:00,171.8
2010-03-11 06:00:00,170.9
2010-03-11 07:00:00,166.5
