datetime,equipment_load_kwh
2010-03-08 00:00:00,46.69438310400294
2010-03-08 01:00:00,45.510598788556656
2010-03-08 02:00:00,46.609098681463806
2010-03-08 03:00:00,46.52091872607892
2010-03-08 04:00:00,46.76754677608592
2010-03-08 05:00:00,47.35243457952333
2010-03-08 06:00:00,51.19341554262492
2010-03-08 07:00:00,51.82524147651117
2010-03-08 08:00:00,57.702228180711025
2010-03-08 09:00:00,63.87278628751232
2010-03-08 10:00:00,65.46555989512638
2010-03-08 11:00:00,70.53227702509732
2010-03-08 12:00:00,72.85066904156243
2010-03-08 13:00:00,73.17437708439823
2010-03-08 14:00:00,71.74695542409629
2010-03-08 15:00:00,66.83791869687397
2010-03-08 16:00:00,65.60330580794417
2010-03-08 17:00:00,62.499960450602295
2010-03-08 18:00:00,58.90895161916766
2010-03-08 19:00:00,54.60062971463467
2010-03-08 20:00:00,49.44503559645445
2010-03-08 21:00:00,50.21458823053949
2010-03-08 22:00:00,48.464034450447265
2010-03-08 23:00:00,46.95006068062102
2010-03-09 00:00:00,50.78308579572545
2010-03-09 01:00:00,49.037725368044484
2010-03-09 02:00:00,48.87128903009051
2010-03-09 03:00:00,45.6164176603353
2010-03-09 04:00:00,48.08613973752223
2010-03-09 05:00:00,43.98362732674152
2010-03-09 06:00:00,52.54441404584718
2010-03-09 07:00:00,52.94355090339142
2010-03-09 08:00:00,57.164905468971895
2010-03-09 09:00:00,65.45421918982784
2010-03-09 10:00:00,65.98378883803413
2010-03-09 11:00:00,71.28635567676358
2010-03-09 12:00:00,72.96732827039209
2010-03-09 13:00:00,75.2909327127262
2010-03-09 14:00:00,74.96823948236585
2010-03-09 15:00:00,72.42062131545038
2010-03-09 16:00:00,70.7048841082876
2010-03-09 17:00:00,64.4655686109405
2010-03-09 18:00:00,61.35348821885877
2010-03-09 19:00:00,56.11591751736837
2010-03-09 20:00:00,53.292784629006725
2010-03-09 21:00:00,51.31854384822799
2010-03-09 22:00:00,50.296722568765674
2010-03-09 23:00:00,50.055366659148135
2010-03-10 00:00:00,48.54205959423289
2010-03-10 01:00:00,46.656027958452036
2010-03-10 02:00:00,45.91256729630272
2010-03-10 03:00:00,44.41425303451412
2010-03-10 04:00:00,45.21477965131285
2010-03-10 05:00:00,44.16844988856691
2010-03-10 06:00:00,48.077775212630044
2010-03-10 07:00:00,47.42060727412409
2010-03-10 08:00:00,52.20007135860385
2010-03-10 09:00:00,58.38655477855958
2010-03-10 10:00:00,61.03332882985176
2010-03-10 11:00:00,64.67654688681816
2010-03-10 12:00:00,68.49476517822497
2010-03-10 13:00:00,69.40339931434494
2010-03-10 14:00:00,65.09230810694586
2010-03-10 15:00:00,63.45129152508347
2010-03-10 16:00:00,63.841435594970015
