datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,66.90974203790077,2
2010-03-08 01:00:00,65.90860199199675,2
2010-03-08 02:00:00,65.03262655617135,2
2010-03-08 03:00:00,64.04504524244003,2
2010-03-08 04:00:00,64.13275357680308,2
2010-03-08 05:00:00,66.01607215262962,2
2010-03-08 06:00:00,65.9124004104574,2
2010-03-08 07:00:00,69.76619594185817,2
2010-03-08 08:00:00,71.06466553964526,2
2010-03-08 09:00:00,73.13683422315184,2
2010-03-08 10:00:00,77.22113734543184,2
2010-03-08 11:00:00,80.24662424073061,2
2010-03-08 12:00:00,83.01589542984598,2
2010-03-08 13:00:00,84.15369848868218,2
2010-03-08 14:00:00,88.03094208690749,2
2010-03-08 15:00:00,87.312108885683,2
2010-03-08 16:00:00,85.97152573010732,2
2010-03-08 17:00:00,88.41457506919078,2
2010-03-08 18:00:00,88.94143599962302,2
2010-03-08 19:00:00,84.62431165525513,2
2010-03-08 20:00:00,82.82307345176345,2
2010-03-08 21:00:00,81.11250991427777,2
2010-03-08 22:00:00,75.74353426081574,2
2010-03-08 23:00:00,77.25569659640057,2
2010-03-09 00:00:00,73.23934404884164,2
2010-03-09 01:00:00,73.24154633581742,2
2010-03-09 02:00:00,70.06860488186118,2
2010-03-09 03:00:00,72.92109016309634,2
2010-03-09 04:00:00,71.06924992498706,2
2010-03-09 05:00:00,68.55353287643526,2
2010-03-09 06:00:00,70.65034374491294,2
2010-03-09 07:00:00,73.20746182344487,2
2010-03-09 08:00:00,76.01087714184068,2
2010-03-09 09:00:00,79.75605668063602,2
2010-03-09 10:00:00,88.5957093190761,2
2010-03-09 11:00:00,91.92306776563804,2
2010-03-09 12:00:00,93.60521163158808,2
2010-03-09 13:00:00,95.83144501754022,2
2010-03-09 14:00:00,95.8287523044967,2
2010-03-09 15:00:00,94.6571745107279,2
2010-03-09 16:00:00,95.61424576346975,2
2010-03-09 17:00:00,93.64395039061594,2
2010-03-09 18:00:00,93.52819078421231,2
2010-03-09 19:00:00,91.80254241117623,2
2010-03-09 20:00:00,89.39700680086403,2
2010-03-09 21:00:00,87.07458897195781,2
2010-03-09 22:00:00,79.5939222596407,2
2010-03-09 23:00:00,81.71628712496964,2
2010-03-10 00:00:00,78.1473662379952,2
2010-03-10 01:00:00,74.16276888610523,2
2010-03-10 02:00:00,73.58303490458557,2
2010-03-10 03:00:00,74.32783891384034,2
2010-03-10 04:00:00,71.53883246783275,2
2010-03-10 05:00:00,71.44416121236672,2
2010-03-10 06:00:00,74.66061496331919,2
2010-03-10 07:00:00,76.54479941398675,2
2010-03-10 08:00:00,80.96388944307671,2
2010-03-10 09:00:00,85.7065669060971,2
2010-03-10 10:00:00,92.79109206177705,2
2010-03-10 11:00:00,99.86682862539217,2
2010-03-10 12:00:00,103.2830933796104,2
2010-03-10 13:00:00,106.50845552492251,2
2010-03-10 14:00:00,105.00829961864106,2
2010-03-10 15:00:00,105.65910300499331,2
2010-03-10 16:00:00,101.53660210195918,2
2010-03-10 17:00:00,100.34082028035456,2
2010-03-10 18:00:00,95.35318120170194,2
2010-03-10 19:00:00,89.6356006954862,2
2010-03-10 20:00:00,87.80574638563718,2
2010-03-10 21:00:00,86.06318978468269,2
2010-03-10 22:00:00,82.68322393360418,2
2010-03-10 23:00:00,78.43687773884548,2
2010-03-11 00:00:00,78.43697421261395,2
2010-03-11 01:00:00,74.5393467345262,2
2010-03-11 02:00:00,72.65968166905101,2
2010-03-11 03:00:00,71.15306428511855,2
