datetime,equipment_load_kwh
2010-03-01 00:00:00,99.3
2010-03-01 01:00:00,99.9
2010-03-01 02:00:00,100.9
2010-03-01 03:00:00,101.3
2010-03-01 04:00:00,100.7
2010-03-01 05:00:00,99.1
2010-03-01 06:00:00,132.1
2010-03-01 07:00:00,173.0
2010-03-01 08:00:00,183.0
2010-03-01 09:00:00,215.8
2010-03-01 10:00:00,214.8
2010-03-01 11:00:00,219.2
2010-03-01 12:00:00,217.2
2010-03-01 13:00:00,208.0
2010-03-01 14:00:00,199.0
2010-03-01 15:00:00,192.6
2010-03-01 16:00:00,190.5
2010-03-01 17:00:00,182.9
2010-03-01 18:00:00,174.5
2010-03-01 19:00:00,147.0
2010-03-01 20:00:00,121.2
2010-03-01 21:00:00,106.1
2010-03-01 22:00:00,104.6
2010-03-01 23:00:00,101.9
2010-03-02 00:00:00,100.6
2010-03-02 01:00:00,97.4
2010-03-02 02:00:00,98.4
2010-03-02 03:00:00,99.4
2010-03-02 04:00:00,99.6
2010-03-02 05:00:00,100.3
2010-03-02 06:00:00,128.9
2010-03-02 07:00:00,169.9
2010-03-02 08:00:00,175.8
2010-03-02 09:00:00,197.0
2010-03-02 10:00:00,216.1
2010-03-02 11:00:00,213.7
2010-03-02 12:00:00,211.0
2010-03-02 13:00:00,202.7
2010-03-02 14:00:00,197.6
2010-03-02 15:00:00,188.1
2010-03-02 16:00:00,191.2
2010-03-02 17:00:00,186.7
2010-03-02 18:00:00,173.5
2010-03-02 19:00:00,150.2
2010-03-02 20:00:00,139.0
2010-03-02 21:00:00,124.8
2010-03-02 22:00:00,112.2
2010-03-02 23:00:00,101.9
2010-03-03 00:00:00,98.2
2010-03-03 01:00:00,97.8
2010-03-03 02:00:00,93.4
2010-03-03 03:00:00,93.0
2010-03-03 04:00:00,93.3
2010-03-03 05:00:00,94.2
2010-03-03 06:00:00,125.2
2010-03-03 07:00:00,167.6
2010-03-03 08:00:00,181.2
2010-03-03 09:00:00,208.5
2010-03-03 10:00:00,215.6
2010-03-03 11:00:00,219.0
2010-03-03 12:00:00,205.6
2010-03-03 13:00:00,206.5
2010-03-03 14:00:00,210.0
2010-03-03 15:00:00,212.0
2010-03-03 16:00:00,213.2
2010-03-03 17:00:00,197.7
2010-03-03 18:00:00,189.6
2010-03-03 19:00:00,164.6
2010-03-03 20:00:00,158.7
2010-03-03 21:00:00,139.4
2010-03-03 22:00:00,123.6
2010-03-03 23:00:00,108.0
2010-03-04 00:00:00,110.2
2010-03-04 01:00:00,109.0
2010-03-04 02:00:00,106.7
2010-03-04 03:00:00,108.3
2010-03-04 04:00:00,105.0
2010-03-04 05:00:00,105.8
2010-03-04 06:00:00,114.1
2010-03-04 07:00:00,142.4
2010-03-04 08:00:00,190.7
2010-03-04 09:00:00,215.6
2010-03-04 10:00:00,224.7
2010-03-04 11:00:00,216.2
2010-03-04 12:00:00,216.1
2010-03-04 13:00:00,211.3
2010-03-04 14:00:00,200.0
2010-03-04 15:00:00,201.9
2010-03-04 16:00:00,197.6
2010-03-04 17:00:00,186.1
2010-03-04 18:00:00,174.5
2010-03-04 19:00:00,150.9
2010-03-04 20:00:00,124.0
2010-03-04 21:00:00,112.5
2010-03-04 22:00:00,109.2
2010-03-04 23:00:00,106.8
2010-03-05 00:00:00,106.6
2010-03-05 01:00:00,105.2
2010-03-05 02:00:00,106.0
2010-03-05 03:00:00,105.2
2010-03-05 04:00:00,107.7
2010-03-05 05:00:00,107.6
2010-03-05 06:00:00,134.5
2010-03-05 07:00:00,178.1
2010-03-05 08:00:00,190.1
2010-03-05 09:00:00,211.6
2010-03-05 10:00:00,217.1
2010-03-05 11:00:00,214.1
2010-03-05 12:00:00,205.1
2010-03-05 13:00:00,203.3
2010-03-05 14:00:00,196.7
2010-03-05 15:00:00,198.3
2010-03-05 16:00:00,194.9
2010-03-05 17:00:00,186.6
2010-03-05 18:00:00,170.2
2010-03-05 19:00:00,148.7
2010-03-05 20:00:00,116.1
2010-03-05 21:00:00,101.3
2010-03-05 22:00:00,102.8
2010-03-05 23:00:00,100.9
2010-03-06 00:00:00,97.1
2010-03-06 01:00:00,95.0
2010-03-06 02:00:00,93.5
2010-03-06 03:00:00,95.8
2010-03-06 04:00:00,94.7
2010-03-06 05:00:00,95.4
2010-03-06 06:00:00,94.6
2010-03-06 07:00:00,118.3
2010-03-06 08:00:00,154.8
2010-03-06 09:00:00,150.5
2010-03-06 10:00:00,150.7
2010-03-06 11:00:00,152.0
2010-03-06 12:00:00,148.9
2010-03-06 13:00:00,136.7
2010-03-06 14:00:00,138.5
2010-03-06 15:00:00,137.5
2010-03-06 16:00:00,129.9
2010-03-06 17:00:00,132.1
2010-03-06 18:00:00,134.4
2010-03-06 19:00:00,120.5
2010-03-06 20:00:00,111.1
2010-03-06 21:00:00,105.4
2010-03-06 22:00:00,105.8
2010-03-06 23:00:00,104.0
2010-03-07 00:00:00,104.1
2010-03-07 01:00:00,103.9
2010-03-07 02:00:00,103.9
2010-03-07 03:00:00,106.0
2010-03-07 04:00:00,104.8
2010-03-07 05:00:00,107.1
2010-03-07 06:00:00,107.8
2010-03-07 07:00:00,126.2
2010-03-07 08:00:00,159.1
2010-03-07 09:00:00,147.1
2010-03-07 10:00:00,141.3
2010-03-07 11:00:00,142.0
2010-03-07 12:00:00,140.7
2010-03-07 13:00:00,137.5
2010-03-07 14:00:00,131.2
2010-03-07 15:00:00,132.6
2010-03-07 16:00:00,133.1
2010-03-07 17:00:00,129.5
2010-03-07 18:00:00,134.0
2010-03-07 19:00:00,129.8
2010-03-07 20:00:00,113.4
2010-03-07 21:00:00,112.3
2010-03-07 22:00:00,111.1
2010-03-07 23:00:00,112.0
2010-03-08 00:00:00,113.3
2010-03-08 01:00:00,114.2
2010-03-08 02:00:00,115.5
2010-03-08 03:00:00,114.1
2010-03-08 04:00:00,111.4
2010-03-08 05:00:00,111.4
2010-03-08 06:00:00,138.0
2010-03-08 07:00:00,173.3
2010-03-08 08:00:00,191.9
2010-03-08 09:00:00,227.5
2010-03-08 10:00:00,249.9
2010-03-08 11:00:00,251.6
2010-03-08 12:00:00,247.5
2010-03-08 13:00:00,233.1
2010-03-08 14:00:00,241.2
2010-03-08 15:00:00,242.10000000000002
2010-03-08 16:00:00,235.5
2010-03-08 17:00:00,216.6
2010-03-08 18:00:00,187.3
2010-03-08 19:00:00,153.6
2010-03-08 20:00:00,127.0
2010-03-08 21:00:00,111.1
2010-03-08 22:00:00,111.3
2010-03-08 23:00:00,105.2
2010-03-09 00:00:00,100.5
2010-03-09 01:00:00,101.4
2010-03-09 02:00:00,101.7
2010-03-09 03:00:00,101.6
2010-03-09 04:00:00,100.7
2010-03-09 05:00:00,101.2
2010-03-09 06:00:00,129.2
2010-03-09 07:00:00,154.6
2010-03-09 08:00:00,173.0
2010-03-09 09:00:00,209.9
2010-03-09 10:00:00,238.8
2010-03-09 11:00:00,243.3
2010-03-09 12:00:00,235.2
2010-03-09 13:00:00,242.4
2010-03-09 14:00:00,239.8
2010-03-09 15:00:00,229.0
2010-03-09 16:00:00,235.89999999999998
2010-03-09 17:00:00,210.6
2010-03-09 18:00:00,185.8
2010-03-09 19:00:00,163.3
2010-03-09 20:00:00,138.9
2010-03-09 21:00:00,131.6
2010-03-09 22:00:00,112.2
2010-03-09 23:00:00,97.8
2010-03-10 00:00:00,96.1
2010-03-10 01:00:00,96.6
2010-03-10 02:00:00,96.5
2010-03-10 03:00:00,96.2
2010-03-10 04:00:00,96.1
2010-03-10 05:00:00,95.5
2010-03-10 06:00:00,124.9
2010-03-10 07:00:00,167.1
2010-03-10 08:00:00,181.6
2010-03-10 09:00:00,208.4
2010-03-10 10:00:00,224.0
2010-03-10 11:00:00,228.9
2010-03-10 12:00:00,221.8
2010-03-10 13:00:00,217.6
2010-03-10 14:00:00,220.7
2010-03-10 15:00:00,219.1
2010-03-10 16:00:00,219.1
2010-03-10 17:00:00,201.5
2010-03-10 18:00:00,185.3
2010-03-10 19:00:00,170.4
2010-03-10 20:00:00,154.7
2010-03-10 21:00:00,138.0
2010-03-10 22:00:00,126.6
2010-03-10 23:00:00,108.1
2010-03-11 00:00:00,98.9
2010-03-11 01:00:00,97.8
2010-03-11 02:00:00,97.3
2010-03-11 03:00:00,99.5
2010-03-11 04:00:00,99.1
2010-03-11 05:00:00,99.5
2010-03-11 06:00:00,105.4
2010-03-11 07:00:00,136.1
2010-03-11 08:00:00,192.3
2010-03-11 09:00:00,208.8
2010-03-11 10:00:00,225.3
2010-03-11 11:00:00,229.9
2010-03-11 12:00:00,219.9
2010-03-11 13:00:00,213.8
2010-03-11 14:00:00,211.2
2010-03-11 15:00:00,208.1
2010-03-11 16:00:00,204.1
2010-03-11 17:00:00,194.3
2010-03-11 18:00:00,172.8
2010-03-11 19:00:00,136.6
2010-03-11 20:00:00,111.8
2010-03-11 21:00:00,102.5
2010-03-11 22:00:00,103.3
2010-03-11 23:00:00,100.7
2010-03-12 00:00:00,98.7
2010-03-12 01:00:00,101.8
2010-03-12 02:00:00,98.4
2010-03-12 03:00:00,101.7
2010-03-12 04:00:00,99.1
2010-03-12 05:00:00,99.5
2010-03-12 06:00:00,128.9
2010-03-12 07:00:00,173.9
2010-03-12 08:00:00,174.4
2010-03-12 09:00:00,207.6
2010-03-12 10:00:00,223.4
2010-03-12 11:00:00,230.7
2010-03-12 12:00:00,219.8
2010-03-12 13:00:00,218.3
2010-03-12 14:00:00,207.8
2010-03-12 15:00:00,205.4
2010-03-12 16:00:00,197.2
2010-03-12 17:00:00,186.4
2010-03-12 18:00:00,162.2
2010-03-12 19:00:00,129.6
2010-03-12 20:00:00,106.4
2010-03-12 21:00:00,96.9
2010-03-12 22:00:00,99.7
2010-03-12 23:00:00,92.3
2010-03-13 00:00:00,85.1
2010-03-13 01:00:00,85.0
2010-03-13 02:00:00,85.8
2010-03-13 03:00:00,86.1
2010-03-13 04:00:00,85.5
2010-03-13 05:00:00,86.3
2010-03-13 06:00:00,88.9
2010-03-13 07:00:00,107.9
2010-03-13 08:00:00,140.8
