datetime,equipment_load_kwh
2010-03-01 00:00:00,133.5
2010-03-01 01:00:00,134.4
2010-03-01 02:00:00,135.3
2010-03-01 03:00:00,134.7
2010-03-01 04:00:00,133.6
2010-03-01 05:00:00,136.2
2010-03-01 06:00:00,136.8
2010-03-01 07:00:00,139.7
2010-03-01 08:00:00,144.2
2010-03-01 09:00:00,156.1
2010-03-01 10:00:00,158.5
2010-03-01 11:00:00,156.9
2010-03-01 12:00:00,155.5
2010-03-01 13:00:00,159.6
2010-03-01 14:00:00,158.2
2010-03-01 15:00:00,157.2
2010-03-01 16:00:00,154.6
2010-03-01 17:00:00,149.8
2010-03-01 18:00:00,147.6
2010-03-01 19:00:00,145.0
2010-03-01 20:00:00,140.7
2010-03-01 21:00:00,139.2
2010-03-01 22:00:00,140.1
2010-03-01 23:00:00,141.9
2010-03-02 00:00:00,141.2
2010-03-02 01:00:00,140.5
2010-03-02 02:00:00,142.4
2010-03-02 03:00:00,142.3
2010-03-02 04:00:00,140.0
2010-03-02 05:00:00,140.2
2010-03-02 06:00:00,141.6
2010-03-02 07:00:00,143.8
2010-03-02 08:00:00,148.8
2010-03-02 09:00:00,158.5
2010-03-02 10:00:00,161.5
2010-03-02 11:00:00,159.7
2010-03-02 12:00:00,158.1
2010-03-02 13:00:00,158.6
2010-03-02 14:00:00,151.1
2010-03-02 15:00:00,156.9
2010-03-02 16:00:00,156.5
2010-03-02 17:00:00,150.1
2010-03-02 18:00:00,148.3
2010-03-02 19:00:00,144.3
2010-03-02 20:00:00,141.7
2010-03-02 21:00:00,139.8
2010-03-02 22:00:00,141.2
2010-03-02 23:00:00,142.9
2010-03-03 00:00:00,139.1
2010-03-03 01:00:00,138.6
2010-03-03 02:00:00,137.6
2010-03-03 03:00:00,138.3
2010-03-03 04:00:00,139.4
2010-03-03 05:00:00,139.2
2010-03-03 06:00:00,137.1
2010-03-03 07:00:00,142.9
2010-03-03 08:00:00,151.3
2010-03-03 09:00:00,156.0
2010-03-03 10:00:00,156.2
2010-03-03 11:00:00,158.3
2010-03-03 12:00:00,162.4
2010-03-03 13:00:00,158.6
2010-03-03 14:00:00,156.1
2010-03-03 15:00:00,157.9
2010-03-03 16:00:00,156.3
2010-03-03 17:00:00,151.1
