datetime,equipment_load_kwh
2010-03-01 00:00:00,302.8
2010-03-01 01:00:00,299.6
2010-03-01 02:00:00,301.8
2010-03-01 03:00:00,298.8
2010-03-01 04:00:00,305.2
2010-03-01 05:00:00,307.8
2010-03-01 06:00:00,348.4
2010-03-01 07:00:00,435.2
2010-03-01 08:00:00,489.8
2010-03-01 09:00:00,604.8
2010-03-01 10:00:00,638.2
2010-03-01 11:00:00,644.4
2010-03-01 12:00:00,641.6
2010-03-01 13:00:00,649.4
2010-03-01 14:00:00,643.2
2010-03-01 15:00:00,624.8
2010-03-01 16:00:00,613.8
2010-03-01 17:00:00,584.0
2010-03-01 18:00:00,528.2
2010-03-01 19:00:00,410.4
2010-03-01 20:00:00,315.6
2010-03-01 21:00:00,314.2
2010-03-01 22:00:00,301.2
2010-03-01 23:00:00,284.0
2010-03-02 00:00:00,293.8
2010-03-02 01:00:00,288.6
2010-03-02 02:00:00,297.8
2010-03-02 03:00:00,290.0
2010-03-02 04:00:00,290.4
2010-03-02 05:00:00,292.8
2010-03-02 06:00:00,327.4
2010-03-02 07:00:00,420.2
2010-03-02 08:00:00,495.6
2010-03-02 09:00:00,596.0
2010-03-02 10:00:00,634.2
2010-03-02 11:00:00,633.6
2010-03-02 12:00:00,630.2
2010-03-02 13:00:00,624.2
2010-03-02 14:00:00,614.8
2010-03-02 15:00:00,612.8
2010-03-02 16:00:00,594.4
2010-03-02 17:00:00,572.0
2010-03-02 18:00:00,516.0
2010-03-02 19:00:00,400.8
2010-03-02 20:00:00,302.0
2010-03-02 21:00:00,301.2
2010-03-02 22:00:00,295.2
2010-03-02 23:00:00,289.2
2010-03-03 00:00:00,283.0
2010-03-03 01:00:00,287.8
2010-03-03 02:00:00,299.4
2010-03-03 03:00:00,302.0
2010-03-03 04:00:00,300.2
2010-03-03 05:00:00,301.4
2010-03-03 06:00:00,320.0
2010-03-03 07:00:00,416.4
2010-03-03 08:00:00,499.0
2010-03-03 09:00:00,603.2
2010-03-03 10:00:00,639.8
2010-03-03 11:00:00,651.2
2010-03-03 12:00:00,641.8
2010-03-03 13:00:00,625.8
2010-03-03 14:00:00,616.0
2010-03-03 15:00:00,628.4
2010-03-03 16:00:00,610.4
2010-03-03 17:00:00,594.8
2010-03-03 18:00:00,520.8
2010-03-03 19:00:00,395.4
2010-03-03 20:00:00,313.6
2010-03-03 21:00:00,316.0
2010-03-03 22:00:00,309.6
2010-03-03 23:00:00,299.0
2010-03-04 00:00:00,296.4
2010-03-04 01:00:00,295.2
2010-03-04 02:00:00,296.8
2010-03-04 03:00:00,303.6
2010-03-04 04:00:00,292.2
2010-03-04 05:00:00,299.6
2010-03-04 06:00:00,334.6
2010-03-04 07:00:00,434.8
2010-03-04 08:00:00,519.6
2010-03-04 09:00:00,609.0
2010-03-04 10:00:00,653.8
2010-03-04 11:00:00,654.2
2010-03-04 12:00:00,673.0
2010-03-04 13:00:00,658.6
2010-03-04 14:00:00,650.0
2010-03-04 15:00:00,639.8
2010-03-04 16:00:00,631.4
2010-03-04 17:00:00,597.4
2010-03-04 18:00:00,526.8
2010-03-04 19:00:00,406.8
2010-03-04 20:00:00,328.6
2010-03-04 21:00:00,315.6
2010-03-04 22:00:00,313.2
2010-03-04 23:00:00,312.6
2010-03-05 00:00:00,322.2
2010-03-05 01:00:00,319.4
2010-03-05 02:00:00,323.2
2010-03-05 03:00:00,308.4
2010-03-05 04:00:00,306.0
2010-03-05 05:00:00,310.2
2010-03-05 06:00:00,338.4
2010-03-05 07:00:00,430.4
2010-03-05 08:00:00,493.8
2010-03-05 09:00:00,612.8
2010-03-05 10:00:00,646.2
2010-03-05 11:00:00,639.2
2010-03-05 12:00:00,638.2
2010-03-05 13:00:00,623.8
2010-03-05 14:00:00,622.6
2010-03-05 15:00:00,614.8
2010-03-05 16:00:00,588.4
2010-03-05 17:00:00,550.6
2010-03-05 18:00:00,497.4
2010-03-05 19:00:00,388.2
2010-03-05 20:00:00,302.0
2010-03-05 21:00:00,302.8
2010-03-05 22:00:00,290.0
2010-03-05 23:00:00,281.6
2010-03-06 00:00:00,282.2
2010-03-06 01:00:00,282.6
2010-03-06 02:00:00,284.4
2010-03-06 03:00:00,276.6
2010-03-06 04:00:00,277.2
2010-03-06 05:00:00,279.0
2010-03-06 06:00:00,313.4
2010-03-06 07:00:00,378.6
2010-03-06 08:00:00,384.8
2010-03-06 09:00:00,488.6
2010-03-06 10:00:00,526.0
2010-03-06 11:00:00,529.8
2010-03-06 12:00:00,531.4
2010-03-06 13:00:00,498.6
2010-03-06 14:00:00,505.0
2010-03-06 15:00:00,485.8
2010-03-06 16:00:00,465.0
2010-03-06 17:00:00,382.4
2010-03-06 18:00:00,308.8
2010-03-06 19:00:00,308.2
2010-03-06 20:00:00,311.6
2010-03-06 21:00:00,314.0
2010-03-06 22:00:00,305.8
2010-03-06 23:00:00,304.4
2010-03-07 00:00:00,298.4
2010-03-07 01:00:00,302.6
2010-03-07 02:00:00,303.2
2010-03-07 03:00:00,297.0
2010-03-07 04:00:00,299.0
2010-03-07 05:00:00,299.0
2010-03-07 06:00:00,293.0
2010-03-07 07:00:00,301.4
2010-03-07 08:00:00,337.2
2010-03-07 09:00:00,299.4
2010-03-07 10:00:00,316.6
2010-03-07 11:00:00,304.4
2010-03-07 12:00:00,294.0
2010-03-07 13:00:00,284.8
2010-03-07 14:00:00,282.0
2010-03-07 15:00:00,287.0
2010-03-07 16:00:00,285.6
2010-03-07 17:00:00,284.0
2010-03-07 18:00:00,272.4
2010-03-07 19:00:00,277.2
2010-03-07 20:00:00,281.6
2010-03-07 21:00:00,293.4
2010-03-07 22:00:00,291.0
2010-03-07 23:00:00,285.2
2010-03-08 00:00:00,288.4
2010-03-08 01:00:00,286.2
2010-03-08 02:00:00,295.2
2010-03-08 03:00:00,289.0
2010-03-08 04:00:00,290.4
2010-03-08 05:00:00,286.2
2010-03-08 06:00:00,322.2
2010-03-08 07:00:00,415.0
2010-03-08 08:00:00,480.4
2010-03-08 09:00:00,603.4
2010-03-08 10:00:00,627.2
2010-03-08 11:00:00,638.8
2010-03-08 12:00:00,655.4
2010-03-08 13:00:00,624.6
2010-03-08 14:00:00,628.8
2010-03-08 15:00:00,641.6
2010-03-08 16:00:00,621.8
2010-03-08 17:00:00,588.0
2010-03-08 18:00:00,524.2
2010-03-08 19:00:00,401.0
2010-03-08 20:00:00,289.0
2010-03-08 21:00:00,300.0
2010-03-08 22:00:00,289.0
2010-03-08 23:00:00,282.0
2010-03-09 00:00:00,280.2
2010-03-09 01:00:00,288.2
2010-03-09 02:00:00,284.2
2010-03-09 03:00:00,283.4
2010-03-09 04:00:00,283.8
2010-03-09 05:00:00,288.6
2010-03-09 06:00:00,324.0
2010-03-09 07:00:00,427.0
2010-03-09 08:00:00,491.4
2010-03-09 09:00:00,607.4
2010-03-09 10:00:00,656.8
2010-03-09 11:00:00,651.2
2010-03-09 12:00:00,646.6
2010-03-09 13:00:00,630.0
2010-03-09 14:00:00,637.6
2010-03-09 15:00:00,643.6
2010-03-09 16:00:00,626.8
2010-03-09 17:00:00,586.0
2010-03-09 18:00:00,506.8
2010-03-09 19:00:00,388.0
2010-03-09 20:00:00,293.4
2010-03-09 21:00:00,299.6
2010-03-09 22:00:00,292.8
2010-03-09 23:00:00,285.6
2010-03-10 00:00:00,288.0
2010-03-10 01:00:00,290.4
2010-03-10 02:00:00,295.0
2010-03-10 03:00:00,290.4
2010-03-10 04:00:00,286.4
2010-03-10 05:00:00,290.8
2010-03-10 06:00:00,322.0
2010-03-10 07:00:00,426.8
2010-03-10 08:00:00,492.6
2010-03-10 09:00:00,601.0
2010-03-10 10:00:00,653.6
2010-03-10 11:00:00,653.2
2010-03-10 12:00:00,668.0
2010-03-10 13:00:00,652.2
2010-03-10 14:00:00,626.4
2010-03-10 15:00:00,628.4
2010-03-10 16:00:00,616.4
2010-03-10 17:00:00,577.4
2010-03-10 18:00:00,514.6
2010-03-10 19:00:00,394.2
2010-03-10 20:00:00,304.8
2010-03-10 21:00:00,298.8
2010-03-10 22:00:00,301.2
2010-03-10 23:00:00,286.8
2010-03-11 00:00:00,294.4
2010-03-11 01:00:00,287.4
2010-03-11 02:00:00,288.6
