datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,103.173751886447,2
2010-03-08 01:00:00,103.41392760366753,2
2010-03-08 02:00:00,101.64945414682624,2
2010-03-08 03:00:00,102.65344727376552,2
2010-03-08 04:00:00,103.61667994149195,2
2010-03-08 05:00:00,107.550821525135,2
2010-03-08 06:00:00,107.66925628321943,2
2010-03-08 07:00:00,115.3200187479492,2
2010-03-08 08:00:00,128.27238471718334,2
2010-03-08 09:00:00,147.41311692313025,2
2010-03-08 10:00:00,156.20872442342687,2
2010-03-08 11:00:00,157.92335429298745,2
2010-03-08 12:00:00,157.4071679737931,2
2010-03-08 13:00:00,159.08076885569594,2
2010-03-08 14:00:00,160.33617523113466,2
2010-03-08 15:00:00,159.98690249592798,2
2010-03-08 16:00:00,155.75577081650425,2
2010-03-08 17:00:00,145.00014057763698,2
2010-03-08 18:00:00,135.1292682001974,2
2010-03-08 19:00:00,126.2521528628205,2
2010-03-08 20:00:00,122.01273419692369,2
2010-03-08 21:00:00,113.52813130155144,2
2010-03-08 22:00:00,110.47546834084557,2
2010-03-08 23:00:00,107.01487275925115,2
2010-03-09 00:00:00,109.41818360646535,2
2010-03-09 01:00:00,107.38719708150552,2
2010-03-09 02:00:00,107.0203806066964,2
2010-03-09 03:00:00,106.13681132325621,2
2010-03-09 04:00:00,106.10839432796796,2
2010-03-09 05:00:00,112.46879814113943,2
2010-03-09 06:00:00,113.38837351637002,2
2010-03-09 07:00:00,122.49035162406473,2
2010-03-09 08:00:00,137.31625583627772,2
2010-03-09 09:00:00,153.616268871257,2
2010-03-09 10:00:00,162.85671956464074,2
2010-03-09 11:00:00,160.83691177978665,2
2010-03-09 12:00:00,160.6250766171335,2
2010-03-09 13:00:00,160.22991185809514,2
2010-03-09 14:00:00,161.10770110998575,2
2010-03-09 15:00:00,158.11535716233055,2
2010-03-09 16:00:00,153.57919821978635,2
2010-03-09 17:00:00,144.88123769352424,2
2010-03-09 18:00:00,134.57369075238404,2
2010-03-09 19:00:00,126.61814349573234,2
2010-03-09 20:00:00,119.14084234441655,2
2010-03-09 21:00:00,113.27519736451386,2
2010-03-09 22:00:00,110.68839610482964,2
2010-03-09 23:00:00,108.40535485386846,2
2010-03-10 00:00:00,111.75097904148748,2
2010-03-10 01:00:00,111.15420913861301,2
2010-03-10 02:00:00,109.19232352667373,2
2010-03-10 03:00:00,109.71856702807858,2
2010-03-10 04:00:00,106.44234405667773,2
2010-03-10 05:00:00,112.53331781960345,2
2010-03-10 06:00:00,116.19348365243076,2
2010-03-10 07:00:00,123.31991837958523,2
2010-03-10 08:00:00,138.22992172152706,2
2010-03-10 09:00:00,155.71830407285054,2
2010-03-10 10:00:00,161.84552318381338,2
2010-03-10 11:00:00,160.1484437743907,2
2010-03-10 12:00:00,159.01847230933137,2
2010-03-10 13:00:00,157.66910972150805,2
2010-03-10 14:00:00,157.99965483104228,2
2010-03-10 15:00:00,154.34628643429448,2
2010-03-10 16:00:00,155.16439373318403,2
2010-03-10 17:00:00,145.4909137559519,2
2010-03-10 18:00:00,136.0427527512349,2
2010-03-10 19:00:00,128.99436492620893,2
2010-03-10 20:00:00,125.48382565563823,2
2010-03-10 21:00:00,115.49550784102864,2
2010-03-10 22:00:00,112.31107365835814,2
2010-03-10 23:00:00,108.0180148479301,2
2010-03-11 00:00:00,103.72824816653356,2
2010-03-11 01:00:00,102.7619068686823,2
2010-03-11 02:00:00,101.4460291672312,2
2010-03-11 03:00:00,103.79066951159918,2
2010-03-11 04:00:00,100.85187855372126,2
2010-03-11 05:00:00,105.03820181572458,2
2010-03-11 06:00:00,107.9768885334753,2
2010-03-11 07:00:00,116.05771858363036,2
2010-03-11 08:00:00,128.5285988124873,2
2010-03-11 09:00:00,149.65730392590726,2
2010-03-11 10:00:00,160.94485354096696,2
2010-03-11 11:00:00,161.45397619893907,2
2010-03-11 12:00:00,160.13806620028055,2
2010-03-11 13:00:00,160.40925598332322,2
2010-03-11 14:00:00,160.87231398394215,2
2010-03-11 15:00:00,156.80462897864942,2
2010-03-11 16:00:00,153.2792963876202,2
2010-03-11 17:00:00,144.6434778052057,2
2010-03-11 18:00:00,131.81226276387613,2
2010-03-11 19:00:00,124.27443794491296,2
2010-03-11 20:00:00,117.70419828138448,2
2010-03-11 21:00:00,108.82061865189074,2
2010-03-11 22:00:00,107.0910792794197,2
2010-03-11 23:00:00,103.34822973102344,2
2010-03-12 00:00:00,106.92765340050244,2
2010-03-12 01:00:00,107.99413011562204,2
2010-03-12 02:00:00,105.83855991473759,2
2010-03-12 03:00:00,105.42635810354139,2
2010-03-12 04:00:00,106.50429970378352,2
2010-03-12 05:00:00,110.41635454159179,2
2010-03-12 06:00:00,112.02116198730012,2
2010-03-12 07:00:00,116.77754650511586,2
