datetime,equipment_load_kwh
2010-03-01 00:00:00,142.8
2010-03-01 01:00:00,138.3
2010-03-01 02:00:00,145.2
2010-03-01 03:00:00,164.5
2010-03-01 04:00:00,203.7
2010-03-01 05:00:00,204.6
2010-03-01 06:00:00,204.2
2010-03-01 07:00:00,206.1
2010-03-01 08:00:00,210.1
2010-03-01 09:00:00,205.2
2010-03-01 10:00:00,198.1
2010-03-01 11:00:00,188.1
2010-03-01 12:00:00,186.2
2010-03-01 13:00:00,178.3
2010-03-01 14:00:00,184.6
2010-03-01 15:00:00,144.6
2010-03-01 16:00:00,133.5
2010-03-01 17:00:00,133.9
2010-03-01 18:00:00,140.8
2010-03-01 19:00:00,142.3
2010-03-01 20:00:00,147.9
2010-03-01 21:00:00,162.2
2010-03-01 22:00:00,157.9
2010-03-01 23:00:00,159.8
2010-03-02 00:00:00,153.1
2010-03-02 01:00:00,149.0
2010-03-02 02:00:00,154.3
2010-03-02 03:00:00,183.1
2010-03-02 04:00:00,209.0
2010-03-02 05:00:00,213.7
2010-03-02 06:00:00,214.7
2010-03-02 07:00:00,212.1
2010-03-02 08:00:00,201.6
2010-03-02 09:00:00,193.2
2010-03-02 10:00:00,186.4
2010-03-02 11:00:00,175.3
2010-03-02 12:00:00,162.7
2010-03-02 13:00:00,165.2
2010-03-02 14:00:00,154.9
2010-03-02 15:00:00,135.9
2010-03-02 16:00:00,141.2
2010-03-02 17:00:00,137.6
2010-03-02 18:00:00,136.8
2010-03-02 19:00:00,144.4
2010-03-02 20:00:00,151.3
2010-03-02 21:00:00,166.6
2010-03-02 22:00:00,173.4
2010-03-02 23:00:00,164.8
2010-03-03 00:00:00,167.8
2010-03-03 01:00:00,164.5
2010-03-03 02:00:00,167.3
2010-03-03 03:00:00,188.9
2010-03-03 04:00:00,225.5
2010-03-03 05:00:00,222.3
2010-03-03 06:00:00,223.8
2010-03-03 07:00:00,214.8
2010-03-03 08:00:00,215.5
2010-03-03 09:00:00,195.8
2010-03-03 10:00:00,168.4
2010-03-03 11:00:00,151.6
2010-03-03 12:00:00,142.8
2010-03-03 13:00:00,167.9
2010-03-03 14:00:00,179.7
2010-03-03 15:00:00,162.7
2010-03-03 16:00:00,159.8
2010-03-03 17:00:00,151.6
2010-03-03 18:00:00,147.0
2010-03-03 19:00:00,149.4
2010-03-03 20:00:00,154.2
2010-03-03 21:00:00,161.5
2010-03-03 22:00:00,156.8
2010-03-03 23:00:00,165.1
2010-03-04 00:00:00,162.4
2010-03-04 01:00:00,160.1
2010-03-04 02:00:00,163.8
2010-03-04 03:00:00,181.8
2010-03-04 04:00:00,213.7
2010-03-04 05:00:00,223.2
2010-03-04 06:00:00,220.5
2010-03-04 07:00:00,215.4
2010-03-04 08:00:00,211.5
2010-03-04 09:00:00,194.7
2010-03-04 10:00:00,186.6
2010-03-04 11:00:00,186.8
2010-03-04 12:00:00,182.2
2010-03-04 13:00:00,178.2
2010-03-04 14:00:00,181.7
2010-03-04 15:00:00,158.7
2010-03-04 16:00:00,148.8
2010-03-04 17:00:00,158.6
2010-03-04 18:00:00,153.2
2010-03-04 19:00:00,158.9
2010-03-04 20:00:00,165.2
2010-03-04 21:00:00,173.6
2010-03-04 22:00:00,174.6
2010-03-04 23:00:00,181.3
2010-03-05 00:00:00,178.5
2010-03-05 01:00:00,171.2
2010-03-05 02:00:00,173.1
2010-03-05 03:00:00,194.9
2010-03-05 04:00:00,229.6
2010-03-05 05:00:00,225.2
2010-03-05 06:00:00,233.5
2010-03-05 07:00:00,228.3
2010-03-05 08:00:00,219.6
2010-03-05 09:00:00,207.5
2010-03-05 10:00:00,197.6
2010-03-05 11:00:00,187.6
2010-03-05 12:00:00,187.9
2010-03-05 13:00:00,170.9
2010-03-05 14:00:00,174.0
2010-03-05 15:00:00,141.3
2010-03-05 16:00:00,135.0
2010-03-05 17:00:00,132.1
2010-03-05 18:00:00,140.7
2010-03-05 19:00:00,139.1
2010-03-05 20:00:00,133.6
2010-03-05 21:00:00,143.1
2010-03-05 22:00:00,143.0
2010-03-05 23:00:00,146.4
2010-03-06 00:00:00,149.8
2010-03-06 01:00:00,135.1
2010-03-06 02:00:00,134.8
2010-03-06 03:00:00,155.2
2010-03-06 04:00:00,185.7
2010-03-06 05:00:00,194.6
2010-03-06 06:00:00,204.0
2010-03-06 07:00:00,187.9
2010-03-06 08:00:00,184.1
2010-03-06 09:00:00,183.3
2010-03-06 10:00:00,180.3
2010-03-06 11:00:00,179.6
2010-03-06 12:00:00,180.9
2010-03-06 13:00:00,178.2
2010-03-06 14:00:00,173.7
2010-03-06 15:00:00,154.5
2010-03-06 16:00:00,151.8
2010-03-06 17:00:00,146.7
2010-03-06 18:00:00,158.9
2010-03-06 19:00:00,162.3
2010-03-06 20:00:00,165.0
2010-03-06 21:00:00,178.4
2010-03-06 22:00:00,177.9
2010-03-06 23:00:00,181.9
2010-03-07 00:00:00,182.1
2010-03-07 01:00:00,186.1
2010-03-07 02:00:00,181.1
2010-03-07 03:00:00,208.2
2010-03-07 04:00:00,240.2
2010-03-07 05:00:00,241.3
2010-03-07 06:00:00,250.2
2010-03-07 07:00:00,246.7
2010-03-07 08:00:00,228.0
2010-03-07 09:00:00,206.7
2010-03-07 10:00:00,204.1
2010-03-07 11:00:00,200.6
2010-03-07 12:00:00,193.2
2010-03-07 13:00:00,195.3
2010-03-07 14:00:00,188.8
2010-03-07 15:00:00,163.3
2010-03-07 16:00:00,155.8
2010-03-07 17:00:00,160.1
2010-03-07 18:00:00,160.5
2010-03-07 19:00:00,167.5
2010-03-07 20:00:00,173.2
2010-03-07 21:00:00,184.4
2010-03-07 22:00:00,185.6
2010-03-07 23:00:00,183.9
2010-03-08 00:00:00,184.2
2010-03-08 01:00:00,185.9
2010-03-08 02:00:00,193.2
2010-03-08 03:00:00,210.4
2010-03-08 04:00:00,242.9
2010-03-08 05:00:00,245.8
2010-03-08 06:00:00,242.6
2010-03-08 07:00:00,246.9
2010-03-08 08:00:00,252.89999999999998
2010-03-08 09:00:00,245.2
2010-03-08 10:00:00,230.6
2010-03-08 11:00:00,217.1
2010-03-08 12:00:00,214.3
2010-03-08 13:00:00,195.2
2010-03-08 14:00:00,192.9
2010-03-08 15:00:00,159.3
2010-03-08 16:00:00,144.7
2010-03-08 17:00:00,152.2
2010-03-08 18:00:00,142.1
2010-03-08 19:00:00,134.2
2010-03-08 20:00:00,135.8
2010-03-08 21:00:00,154.7
2010-03-08 22:00:00,143.3
2010-03-08 23:00:00,140.5
2010-03-09 00:00:00,142.0
2010-03-09 01:00:00,139.4
2010-03-09 02:00:00,138.9
2010-03-09 03:00:00,169.5
2010-03-09 04:00:00,193.5
2010-03-09 05:00:00,196.0
2010-03-09 06:00:00,195.3
2010-03-09 07:00:00,192.5
2010-03-09 08:00:00,191.0
2010-03-09 09:00:00,181.3
2010-03-09 10:00:00,171.5
2010-03-09 11:00:00,174.1
2010-03-09 12:00:00,164.3
2010-03-09 13:00:00,163.9
2010-03-09 14:00:00,158.9
2010-03-09 15:00:00,142.3
2010-03-09 16:00:00,135.9
2010-03-09 17:00:00,133.8
2010-03-09 18:00:00,131.5
2010-03-09 19:00:00,131.4
2010-03-09 20:00:00,131.5
2010-03-09 21:00:00,146.9
2010-03-09 22:00:00,138.5
2010-03-09 23:00:00,140.1
2010-03-10 00:00:00,138.1
2010-03-10 01:00:00,140.7
2010-03-10 02:00:00,144.4
2010-03-10 03:00:00,169.9
2010-03-10 04:00:00,197.9
2010-03-10 05:00:00,199.8
2010-03-10 06:00:00,202.3
2010-03-10 07:00:00,188.2
