datetime,equipment_load_kwh
2010-03-08 00:00:00,565.0121075141811
2010-03-08 01:00:00,556.2160006676525
2010-03-08 02:00:00,545.3402447298182
2010-03-08 03:00:00,547.2041947620347
2010-03-08 04:00:00,546.6759803848573
2010-03-08 05:00:00,547.3907932876568
2010-03-08 06:00:00,572.3544623996141
2010-03-08 07:00:00,585.8602235451675
2010-03-08 08:00:00,618.1908118402271
2010-03-08 09:00:00,661.9722167594886
2010-03-08 10:00:00,698.496324758482
2010-03-08 11:00:00,709.8030845483673
2010-03-08 12:00:00,695.659553959418
2010-03-08 13:00:00,709.107271113967
2010-03-08 14:00:00,701.6620370180087
2010-03-08 15:00:00,704.0182369112412
2010-03-08 16:00:00,685.1366087756077
2010-03-08 17:00:00,667.7964766575908
2010-03-08 18:00:00,634.9591008763426
2010-03-08 19:00:00,620.9198428648954
2010-03-08 20:00:00,614.2687954456411
2010-03-08 21:00:00,604.9606331861293
2010-03-08 22:00:00,590.9926164564664
2010-03-08 23:00:00,577.1155263095711
2010-03-09 00:00:00,544.396326442603
2010-03-09 01:00:00,546.3027932379597
2010-03-09 02:00:00,551.027040222431
2010-03-09 03:00:00,528.6936801014434
2010-03-09 04:00:00,540.2716095322527
2010-03-09 05:00:00,543.9777928572527
2010-03-09 06:00:00,556.9934519910812
2010-03-09 07:00:00,577.7133569654311
2010-03-09 08:00:00,592.0611073440776
2010-03-09 09:00:00,632.36790442321
2010-03-09 10:00:00,657.9361295210585
2010-03-09 11:00:00,654.4335005237125
2010-03-09 12:00:00,655.4271328281644
2010-03-09 13:00:00,652.583378375101
2010-03-09 14:00:00,637.7903620119722
2010-03-09 15:00:00,639.821217369672
2010-03-09 16:00:00,622.0221640659465
2010-03-09 17:00:00,617.1521340556965
2010-03-09 18:00:00,605.8045045244418
2010-03-09 19:00:00,582.599907954774
2010-03-09 20:00:00,572.7923635322043
2010-03-09 21:00:00,564.6318522027383
2010-03-09 22:00:00,550.340855509995
2010-03-09 23:00:00,543.1902963406812
2010-03-10 00:00:00,549.7388807886458
2010-03-10 01:00:00,546.0112701573257
2010-03-10 02:00:00,538.7874491534089
2010-03-10 03:00:00,534.6161171217551
2010-03-10 04:00:00,535.2050532822444
2010-03-10 05:00:00,533.6987094835297
2010-03-10 06:00:00,554.1273166912447
2010-03-10 07:00:00,569.755711105655
2010-03-10 08:00:00,601.5736718989206
2010-03-10 09:00:00,652.666568884683
2010-03-10 10:00:00,663.1729388968732
2010-03-10 11:00:00,693.7394153027548
2010-03-10 12:00:00,692.3059912182674
2010-03-10 13:00:00,689.9249426458018
2010-03-10 14:00:00,688.7594001128837
2010-03-10 15:00:00,689.0734250096087
2010-03-10 16:00:00,670.7924136692117
2010-03-10 17:00:00,660.9538074683749
2010-03-10 18:00:00,637.8079795068927
2010-03-10 19:00:00,622.533302055409
2010-03-10 20:00:00,611.2401692143816
2010-03-10 21:00:00,601.1065261973386
2010-03-10 22:00:00,579.4793227950897
2010-03-10 23:00:00,565.161677691734
2010-03-11 00:00:00,578.9936517652991
2010-03-11 01:00:00,569.0295548092433
2010-03-11 02:00:00,564.3749143930095
2010-03-11 03:00:00,566.5080046651032
2010-03-11 04:00:00,563.758829544832
2010-03-11 05:00:00,564.4639955838107
2010-03-11 06:00:00,569.6738691905867
2010-03-11 07:00:00,576.8465645065803
2010-03-11 08:00:00,617.9709850876043
2010-03-11 09:00:00,656.3275538483883
2010-03-11 10:00:00,684.9782224474324
2010-03-11 11:00:00,699.9537707478012
2010-03-11 12:00:00,694.4975451495334
2010-03-11 13:00:00,698.0331208021871
2010-03-11 14:00:00,682.2035779585163
2010-03-11 15:00:00,668.2996086380437
2010-03-11 16:00:00,661.4477569529853
2010-03-11 17:00:00,626.9857935288136
2010-03-11 18:00:00,627.6538422670965
2010-03-11 19:00:00,598.5244229953963
2010-03-11 20:00:00,591.7916355999675
2010-03-11 21:00:00,560.7216747739983
2010-03-11 22:00:00,567.4262302837577
2010-03-11 23:00:00,550.579144158225
2010-03-12 00:00:00,563.0871805777666
2010-03-12 01:00:00,573.8009178668732
2010-03-12 02:00:00,537.2925925686501
2010-03-12 03:00:00,550.5455803711409
2010-03-12 04:00:00,549.6972701382039
2010-03-12 05:00:00,549.6075160997168
2010-03-12 06:00:00,570.4137098526813
2010-03-12 07:00:00,571.2940881357468
2010-03-12 08:00:00,604.7475647403879
2010-03-12 09:00:00,640.4358986690794
2010-03-12 10:00:00,649.2409043598092
2010-03-12 11:00:00,657.020535265286
2010-03-12 12:00:00,671.1311132908208
2010-03-12 13:00:00,653.7853938316346
2010-03-12 14:00:00,638.9396195665689
2010-03-12 15:00:00,650.2905837303772
2010-03-12 16:00:00,611.9519719765955
2010-03-12 17:00:00,597.8852670145576
2010-03-12 18:00:00,589.8619304383053
2010-03-12 19:00:00,579.0951450787902
2010-03-12 20:00:00,567.8688560965983
2010-03-12 21:00:00,550.1895935344514
2010-03-12 22:00:00,544.1926515944889
2010-03-12 23:00:00,533.5072026131887
2010-03-13 00:00:00,519.4768104329664
2010-03-13 01:00:00,504.35690785800244
2010-03-13 02:00:00,509.06885878046523
2010-03-13 03:00:00,496.8627304678127
2010-03-13 04:00:00,518.680176439748
2010-03-13 05:00:00,494.97834962695345
2010-03-13 06:00:00,497.3010642804895
2010-03-13 07:00:00,495.23740545530677
2010-03-13 08:00:00,509.4871794219858
2010-03-13 09:00:00,524.0878636599588
2010-03-13 10:00:00,533.8974308948665
2010-03-13 11:00:00,524.9890743783952
2010-03-13 12:00:00,516.9157630247688
2010-03-13 13:00:00,541.8498814908354
2010-03-13 14:00:00,530.126083344314
2010-03-13 15:00:00,548.1762422592362
2010-03-13 16:00:00,548.7288639221491
2010-03-13 17:00:00,559.7139561609084
2010-03-13 18:00:00,558.5024756658341
2010-03-13 19:00:00,556.3332939766527
2010-03-13 20:00:00,560.8942396539768
2010-03-13 21:00:00,542.599507675543
2010-03-13 22:00:00,538.8551761004261
2010-03-13 23:00:00,524.4330438685639
2010-03-14 00:00:00,518.8332881525088
2010-03-14 01:00:00,519.619577585904
2010-03-14 02:00:00,509.8619878537133
2010-03-14 03:00:00,505.8408569577081
2010-03-14 04:00:00,511.77732632471447
2010-03-14 05:00:00,513.6468085653968
2010-03-14 06:00:00,506.19565752230073
2010-03-14 07:00:00,504.1261266183934
2010-03-14 08:00:00,508.0393168241517
2010-03-14 09:00:00,514.3844255753847
2010-03-14 10:00:00,516.6993092889019
2010-03-14 11:00:00,521.8843190953321
2010-03-14 12:00:00,524.8616036517401
2010-03-14 13:00:00,522.238514874626
2010-03-14 14:00:00,504.2710227578889
2010-03-14 15:00:00,536.3337634797821
2010-03-14 16:00:00,517.1300290319349
2010-03-14 17:00:00,525.2246663655267
2010-03-14 18:00:00,531.5096831789016
2010-03-14 19:00:00,527.4790976824526
2010-03-14 20:00:00,525.3522599668879
2010-03-14 21:00:00,519.5348087440141
2010-03-14 22:00:00,515.2967027445218
2010-03-14 23:00:00,497.5563778363936
2010-03-15 00:00:00,506.59427581925416
2010-03-15 01:00:00,509.46182998642274
2010-03-15 02:00:00,516.6770584659275
2010-03-15 03:00:00,501.64226896783936
2010-03-15 04:00:00,518.8886927807081
2010-03-15 05:00:00,524.7505527031467
2010-03-15 06:00:00,555.6242620430721
2010-03-15 07:00:00,568.7549954293904
2010-03-15 08:00:00,608.6462601907837
2010-03-15 09:00:00,636.8709031682649
2010-03-15 10:00:00,676.6259841026283
2010-03-15 11:00:00,685.6835689696469
2010-03-15 12:00:00,682.5809162130466
2010-03-15 13:00:00,683.8388240501048
2010-03-15 14:00:00,672.6399967232445
