datetime,equipment_load_kwh,n_targets
2010-03-08 00:00:00,85.21109502547849,2
2010-03-08 01:00:00,82.4381357213569,2
2010-03-08 02:00:00,81.34383834122312,2
2010-03-08 03:00:00,82.49968032125,2
2010-03-08 04:00:00,83.34767275696309,2
2010-03-08 05:00:00,81.43767869537237,2
2010-03-08 06:00:00,85.62736432782489,2
2010-03-08 07:00:00,99.94282379208745,2
2010-03-08 08:00:00,125.8326895723255,2
2010-03-08 09:00:00,155.33457624649063,2
2010-03-08 10:00:00,179.63518619996512,2
2010-03-08 11:00:00,189.97064219607648,2
2010-03-08 12:00:00,191.6417931304184,2
2010-03-08 13:00:00,187.001238524487,2
2010-03-08 14:00:00,188.5747083168601,2
2010-03-08 15:00:00,186.10200612553845,2
2010-03-08 16:00:00,177.39540365621667,2
2010-03-08 17:00:00,155.6841254987748,2
2010-03-08 18:00:00,130.87174514964477,2
2010-03-08 19:00:00,108.69303740791064,2
2010-03-08 20:00:00,97.2589920930384,2
2010-03-08 21:00:00,90.6703769085236,2
2010-03-08 22:00:00,86.63842771729746,2
2010-03-08 23:00:00,82.83109883866254,2
2010-03-09 00:00:00,86.78131626906918,2
2010-03-09 01:00:00,84.24341205755566,2
2010-03-09 02:00:00,83.1743526072202,2
2010-03-09 03:00:00,85.56282153527128,2
2010-03-09 04:00:00,84.25754392938705,2
2010-03-09 05:00:00,83.44639641481677,2
2010-03-09 06:00:00,84.56722837008861,2
2010-03-09 07:00:00,96.24759576534576,2
2010-03-09 08:00:00,115.63167996079066,2
2010-03-09 09:00:00,144.912598933505,2
2010-03-09 10:00:00,172.71162612797244,2
2010-03-09 11:00:00,181.69377117773158,2
2010-03-09 12:00:00,184.18948773072015,2
2010-03-09 13:00:00,181.22575562779312,2
2010-03-09 14:00:00,182.09532077778033,2
2010-03-09 15:00:00,181.01962098966283,2
2010-03-09 16:00:00,178.8731118864684,2
2010-03-09 17:00:00,163.27461508062896,2
2010-03-09 18:00:00,142.47566695146008,2
2010-03-09 19:00:00,118.24972671023296,2
2010-03-09 20:00:00,104.78649306902557,2
2010-03-09 21:00:00,99.55013174838822,2
2010-03-09 22:00:00,94.67012091416187,2
2010-03-09 23:00:00,89.65705110707542,2
2010-03-10 00:00:00,83.75984765877895,2
2010-03-10 01:00:00,80.21894967391526,2
2010-03-10 02:00:00,79.8628243007947,2
2010-03-10 03:00:00,80.21145888675191,2
2010-03-10 04:00:00,81.49127090841075,2
2010-03-10 05:00:00,80.74209636581067,2
2010-03-10 06:00:00,80.54354381332875,2
2010-03-10 07:00:00,87.93161534415148,2
2010-03-10 08:00:00,102.41189016603519,2
2010-03-10 09:00:00,130.2341244294961,2
2010-03-10 10:00:00,154.4527781401891,2
2010-03-10 11:00:00,169.5509268403083,2
2010-03-10 12:00:00,175.3965336139158,2
2010-03-10 13:00:00,177.04825137515388,2
2010-03-10 14:00:00,176.1681691540159,2
2010-03-10 15:00:00,174.94162513800447,2
2010-03-10 16:00:00,172.5614142260912,2
2010-03-10 17:00:00,155.27542769912623,2
2010-03-10 18:00:00,130.6255054174393,2
2010-03-10 19:00:00,104.34565631610546,2
2010-03-10 20:00:00,94.12763980177664,2
2010-03-10 21:00:00,88.39577447336188,2
2010-03-10 22:00:00,84.87562325726566,2
2010-03-10 23:00:00,80.47027186038527,2
2010-03-11 00:00:00,81.30085737951192,2
2010-03-11 01:00:00,78.8022374969949,2
2010-03-11 02:00:00,78.0936465870074,2
2010-03-11 03:00:00,79.49504743253311,2
2010-03-11 04:00:00,77.01031413070083,2
